MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber,FieldNumber,Into_Water,Unique_ID
2014,864,7B,SUNOCO PTNRS. MKTG.&TERMINALS LP,7/15/2014,Transporter,HASKELL,0,0,0,Crude,7,0,7,Pump Station or Terminal,Human Error - Other,Other,0,None,,"33.22096, -99.87077",AFFECTED SOILS WILL BE REMEDIATED AT THE SITE,GARCIA-PEREZ,NO FIELD NAME,FALSE,63139
2014,308,6,"DALLAS PRODUCTION, INC.",7/15/2014,Producer,GREGG,14042,0,0,Crude,5,5,0,Tank Battery,Equipment Failure,Repaired Existing Equipment,0,None,,H.H. KIRK #37 A-121,TREATER LEG PARTED. FLUID RECOVERED REBUILT TREATER OUT OF SERV.,"STONE, E. E.",WILLOW SPRINGS (T.PEAK TRANS.),FALSE,62607
2014,1131,7C,"ASPEN OPERATING COMPANY, L.L.C.",7/15/2014,Producer,CROCKETT,4689,0,0,Crude,51,50,1,Tank Battery,Equipment Failure,Other,0,None,,OLSON BATTERY,"VACUUM TRUCK, REMEDIATE",OLSON UNIT,OLSON,FALSE,63406
2014,294,10,"CHESAPEAKE OPERATING, INC.",7/15/2014,Producer,WHEELER,0,213516,0,Combined,10,2,8,Tank Battery,Equipment Failure,Other,0,None,,"SEC 66 BLK A7 H&GN RR CO A-8455, 467 FNL & 467 FEL",CONDENSATE WAS RELEASED OUT OF A HOLE IN THE BOTTOM OF SEC TANK,LEDBETTER 66,STILES RANCH (GRANITE WASH CONS),FALSE,62593
2014,918,4,REGENCY FIELD SERVICES LLC,7/15/2014,Transporter,WEBB,0,0,0,Combined,65,0,65,Tank Battery,Corrosion - Rust,Repaired Existing Equipment,0,None,,12 EAST LOOP,EXCAVATION & DISPOSAL OF AFFECTED SOIL,BERGER-PORTERFIELD,NO FIELD NAME,FALSE,63193
2014,605,8,APACHE CORPORATION,7/15/2014,Producer,ANDREWS,43190,0,0,Crude,40,30,10,Tank Battery,Human Error - Other,Other,0,None,,"32.14377, -102.81073","OIL RECOVERED W/VACUUM TRUCK, HEAVY EQUIP USED TO BLEND & TIL",THREE BAR SHALLOW UNIT,THREE BAR (WICHITA),FALSE,62880
2014,1289,9,"KINCAID ETAL, INC.",7/14/2014,Producer,WICHITA,6026,0,0,Crude,3,3,0,Flow Line,Equipment Failure,Other,0,None,,"BS & F SUR #12, ABS #744 & H&TC SEC 36, BLK 7",SOIL SAMPLES TAKEN,HENSON -E-,K-M-A,FALSE,63564
2014,1207,7C,"PARSLEY ENERGY OPERATIONS, LLC",7/14/2014,Producer,UPTON,18593,0,0,Crude,9,1,8,Tank Battery,Company Human Error,Other,0,None,,"SEC 18, BLK 39, T5S, T&P RR CO","RECOVERED LIQUID WITH VACUUM TRUCK, WILL REMEDIATE",MARY 18,SPRABERRY (TREND AREA) R 40 EXC,FALSE,63482
2014,1120,8,ENERGEN RESOURCES CORPORATION,7/14/2014,Producer,REEVES,45423,0,0,Crude,55,50,5,Tank Battery,Equipment Failure,Other,0,None,,"31.353918, -103.430489","RESET PANEL BOX, PICKED UP FREE STANDING FLUID",MATADOR 6-33,PHANTOM (WOLFCAMP),FALSE,63395
2014,919,4,LOBO PIPELINE COMPANY L.P.,7/14/2014,Transporter,WEBB,0,0,0,Combined,14,0,14,Tank Battery,Company Human Error,Other,0,None,,"272145.449, 991810.945",IMPACTED SOIL WAS SPRAYED WITH CHEMICAL TO REMOVE HYDROCARBON,BERGER-PORTERFIELD,NO FIELD NAME,FALSE,63194
2014,721,8,"DISCOVERY OPERATING, INC.",7/14/2014,Producer,MIDLAND,36459,0,0,Crude,6,0,6,Valve,Well Blow Out,Other,0,None,,"SEC 43, BLK 39, T&P RR CO SURVEY","DILUTED WITH CLEAN SOIL, MIXED INTO THE LOCATION PAD,",TXLV 43,SPRABERRY (TREND AREA),FALSE,62996
2014,415,8,ENERGEN RESOURCES CORPORATION,7/13/2014,Producer,WARD,41972,0,0,Crude,30,25,5,Other,Equipment Failure,Repaired Existing Equipment,0,None,,"31.61317, -103.427230",RESET PANEL BOX PICKED UP FREE STANDING FLUIDS,MCGINLEY,"QUITO, WEST (DELAWARE)",FALSE,62698
2014,756,1,"EXCO OPERATING COMPANY, LP",7/12/2014,Producer,DIMMIT,15018,0,0,Crude,159,0,159,Tank Battery,Theft,Other,0,None,,WINTERGARDEN RANCH SUBDIVISION A-3,THEFT REPORT FILED WITH DIMMIT COUNTY SHERIFF'S OFFICE,WARD-RIHA,PEARSALL (AUSTIN CHALK),FALSE,63031
2014,877,1,ANADARKO E&P ONSHORE LLC,7/12/2014,Other,DIMMIT,0,272572,0,Combined,50,37,13,Tank Battery,Human Error - Other,Other,0,None,,"28.3871, -99.5599",REMEDIATED SOIL WILL BE PLACED BACK IN THE EXCAVATION,DIAMOND H STATE,BRISCOE RANCH (EAGLEFORD),FALSE,63152
2014,611,8,ANADARKO E&P ONSHORE LLC,7/12/2014,Producer,LOVING,0,219735,0,Crude,15,15,0,Other,Act of God,Other,0,None,,"SECT/TX SURVEY; PSL 27, BLK C 27, RANGE/TX SEC 6","FREE LIQUIDS WERE RECOVERED USING VACUUM TRUCK,",APC SWD,HALEY (LWR. WOLFCAMP-PENN CONS.),FALSE,62886
2014,416,8A,ENERGEN RESOURCES CORPORATION,7/12/2014,Producer,COCHRAN,60232,0,0,Combined,10,10,0,Pipe Line,Equipment Failure,Repaired Existing Equipment,0,None,,"33.59066, -102.703694","TRUNKLINE BAD CONNECTION, REPAIRED LINE",WHITEFACE UNIT,LEVELLAND,FALSE,62699
2014,534,2,HILCORP ENERGY COMPANY,7/11/2014,Producer,JACKSON,1656,0,0,Crude,13,12,1,Tank Battery,Equipment Failure,Repaired Existing Equipment,0,Creek,VENADOCREEK,RAMON MUSQUIZ A-59,"VACUUM TRUCK USED, IMPACTED SOIL REQUIRE REMEDIATION",WEST RANCH -A-,WEST RANCH (GRETA),FALSE,62809
2014,398,8,REGENCY GAS UTILITY LLC,7/11/2014,Transporter,PECOS,0,0,0,Gas Well Liquid,8,1,7,Pipe Line,Equipment Failure,Other,0,None,,"30.867909, -102.466871","GAS PIPLINE RUPTURE, REMEDIATION AND/OR REMOVAL OF IMPACTED MAT.",CORVETTE,NO FIELD NAME,FALSE,62682
2014,420,8,ENERGEN RESOURCES CORPORATION,7/11/2014,Producer,MARTIN,44321,0,0,Crude,135,130,5,Tank Battery,Equipment Failure,Other,0,None,,"32.492396, -101.770841",PICKED UP FREE STANDING FLUID. REMEDIATION IN PROGRESS,ACKERLY BARBER 19,SPRABERRY (TREND AREA),FALSE,62703
2014,634,1,MURPHY EXPL. & PROD. CO. - USA,7/9/2014,Producer,MCMULLEN,16263,0,0,Crude,31,27,4,Tank Battery,Company Human Error,Other,0,None,,"ABS 579, GB&CNG RR CO 28.3047989, 98.4139648","VACUUM TRUCK, AFFECTED SOIL WAS REMOVED.",CARVER UNIT,EAGLEVILLE (EAGLE FORD-1),FALSE,62909
2014,413,8,"PIONEER NATURAL RES. USA, INC.",7/9/2014,Producer,MIDLAND,6414,0,0,Crude,25,20,5,Tank Battery,Company Human Error,Other,0,None,,"31.843697, -101.921729","CONTRACTOR STRUCK FLOWLINE, VACUUM TRUCK USED, BIOLOGICAL REMED.","HUTT, DONALD L. FEE",SPRABERRY (TREND AREA),FALSE,62696
2014,671,8A,"WALSH PETROLEUM, INC.",7/9/2014,Transporter,YOAKUM,19640,0,0,Crude,221,215,6,Flow Line,Equipment Failure,Other,0,None,,SECTION 473,"LIQUID PICKED UP, WILL REMEDIATE SOIL",WEST BRAHANEY UNIT,BRAHANEY,FALSE,62946
2014,606,8,APACHE CORPORATION,7/9/2014,Producer,WINKLER,13866,0,0,Crude,60,40,20,Tank Battery,Equipment Failure,Other,0,None,,"31.87969, -103.06991","OIL RECOVERED, HEAVY EQUIPMENT USED TO BLEND AND TIL SOIL.","CAMPBELL, SETH",KEYSTONE (CLEAR FORK),FALSE,62881
2014,417,8,"PIONEER NATURAL RES. USA, INC.",7/8/2014,Producer,MARTIN,37534,0,0,Crude,20,17,3,Tank Battery,Equipment Failure,Other,0,None,,"32.27378, -102.13306","SLIGHT GLASS BROKE, BIOLOGICAL REMEDIATION AID",SCHARBAUER RANCH,SPRABERRY (TREND AREA),FALSE,62700
2014,296,10,EXXCEL PRODUCTION COMPANY,7/8/2014,Producer,WHEELER,1409,0,0,Crude,143,0,143,Tank Battery,Theft,Other,0,None,,W/2 NE/4 SECTION 49 BLK 24 H&GN SUR,THEFT FROM TANKS. 88 BBLS OF CRUDE OIL & 55 BBLS OF CONDENSATE.,WILLIAMS,PANHANDLE WHEELER COUNTY FIELD,FALSE,62595
2014,640,1,"SN OPERATING, LLC",7/8/2014,Producer,LA SALLE,15655,0,0,Crude,40,20,20,Pipe Line,Equipment Failure,Other,0,None,,WRIGHT RANCH C-7,"REMOVED & DISPOSE OF SOIL, BLENDED",WRIGHT RANCH,EAGLEVILLE (EAGLE FORD-1),FALSE,62915
2014,593,8,ENDEAVOR ENERGY RESOURCES L.P.,7/8/2014,Producer,MIDLAND,0,180362,0,Crude,90,75,15,Pipe Line,Human Error - Other,Other,0,None,,"31.572347, -1023074621",REMEDIATION IN PROGRESS,"INDUSTRIAL ""A""","MIDLAND, SW. (DEVONIAN)",FALSE,62868
2014,543,7B,APACHE CORPORATION,7/7/2014,Producer,FISHER,11416,0,0,Crude,20,10,10,Tank Battery,Equipment Failure,Other,0,None,,"32.86566, -100.28133",VACUUM TRUCK RECOVERED FREE FLUIDS. HEAVY EQUIPMENT USED TO BLEND ,ROUND TOP /PALO PINTO REEF/,ROUND TOP (PALO PINTO REEF),FALSE,62818
2014,1335,8A,OCCIDENTAL PERMIAN LTD.,7/7/2014,Producer,YOAKUM,62541,0,0,Crude,20,0,20,Tank Battery,Corrosion - Rust,Other,0,None,,"SEC 760, BLK D, J.H. GIBSON SUR",SOIL WAS REMEDIATED,GIBSON UNIT,WASSON 72,FALSE,63610
2014,397,8,"PLAINS MARKETING, L.P.",7/6/2014,Transporter,WARD,0,0,0,Crude,10,0,10,Pump Station or Terminal,Equipment Failure,Other,0,None,,"N 31.51489, W 103.45635","VALVE ON HEADER OPEN, BROUGHT TO SURF FOR ON SITE BIO REMEDIATION ",CORVETTE,NO FIELD NAME,FALSE,62681
2014,275,7C,ATLAS PIPELINE MID-CONTINENT LLC,7/6/2014,Other,CROCKETT,0,0,0,Crude,9,7,2,Tank Battery,Equipment Failure,Repaired Existing Equipment,0,None,,SEC 3 BLK 29 SURVEY UNIVERSITY LANDS,VACUUM TRUCK TO PULL FREE STANDING OIL. CO WILL REMEDIATE,NOELKE,NO FIELD NAME,FALSE,62575
2014,1219,8,"PLAINS MARKETING, L.P.",7/6/2014,Transporter,WARD,0,0,0,Crude,10,0,10,Tank Battery,Equipment Failure,Other,0,None,,"31.51489, 103.45635",BROUGHT TO THE SURFACE FOR ON SITE BIOREMEDIATION,PARKER TRUST 20,NO FIELD NAME,FALSE,63494
2014,433,7C,DIAMONDBACK E&P LLC,7/6/2014,Producer,UPTON,18318,0,0,Crude,10,5,5,Valve,Corrosion - Rust,Repaired Existing Equipment,0,None,,"31.28351, 101.99062","VACUUM TRUCK RECOVER CRUDE OIL, REMEDIAL ACTIVITIES STARTED",CHARLOTTE A UNIT,SPRABERRY (TREND AREA),FALSE,62711
2014,615,10,"TRADITIONS OIL & GAS, LLC",7/5/2014,Producer,HUTCHINSON,903,0,0,Crude,267,178,89,Tank Battery,Equipment Failure,Other,0,None,,"SECT 7, BLK M-21,",OFF SITE REMEDIATION IN PROGRESS,PITTS,PANHANDLE HUTCHINSON COUNTY FLD.,FALSE,62890
2014,551,4,MORSEY OIL & GAS CORP.,7/5/2014,Producer,DUVAL,1085,0,0,Crude,2,0,2,Flow Line,Equipment Failure,Other,0,None,,402 N MAIN ST,"CONTAMINATE SOIL DUE OUT & REMOVED, LEAK REPAIRED, BACK FILLED","TANKERSLEY, A. L.","GOVT. WELLS, N.",FALSE,62826
2014,607,8A,APACHE CORPORATION,7/5/2014,Producer,YOAKUM,60407,0,0,Crude,3,0,3,Tank Battery,Equipment Failure,Other,0,None,,"33.199415, -102.843575","HYDROCARBONS CONSUMED IN FIRE, NO FURTHER ACTION WARRANTED",PLAINS UNIT,BRAHANEY,FALSE,62882
2014,293,10,"CHESAPEAKE OPERATING, INC.",7/5/2014,Producer,HEMPHILL,0,230925,0,Combined,8,4,4,Tank Battery,Company Human Error,Other,0,None,,SEC 16 BLK A1 H&GN RR CO A-962 660 FNL & 1320 FWL,PRODUCTION TANKS RAN OVER AND SPILLEDD. RRC NOTIFIED.,WATERFIELD 16,BUFFALO WALLOW (GRANITE WASH),FALSE,62592
2014,434,7C,DIAMONDBACK E&P LLC,7/5/2014,Producer,UPTON,15800,0,0,Crude,10,6,4,Valve,Equipment Failure,Other,0,None,,"31.29243, 101.93958","VACUUM TRUCK RECOVER RELEASED CRUDE OIL, REMEDIAL AVTIVITIES","NEAL ""8""",SPRABERRY (TREND AREA),FALSE,62712
2014,1005,8,OXY USA WTP LP,7/4/2014,Producer,ECTOR,21431,0,0,Crude,10,0,10,Tank Battery,Vandalism,Other,0,None,,"SEC 42, BLK 46, T & P RR CO SURVEY",MIX AND TIL,TXL DEVONIAN MAIN PAY UNIT,TXL (DEVONIAN-MAIN PAY),FALSE,63280
2014,419,8A,"WALSH PETROLEUM, INC.",7/4/2014,Producer,YOAKUM,61626,0,0,Crude,12,8,4,Other,Equipment Failure,Other,0,None,,SECTION 423,"COW BROKE CONNECTION AT WELLHEAD, LIQUID PICKED UP VACUUM TRUCK","WEBB, J. D. ESTATE",BRAHANEY,FALSE,62702
2014,608,8,APACHE CORPORATION,7/4/2014,Producer,GLASSCOCK,43138,0,0,Crude,15,0,15,Valve,Equipment Failure,Other,0,None,,"32.03347, -101.46529","OIL REMOVED NEAR WELLHEAD, PRESSURE WASHING OF VEGETATION",AMBERJACK 39,JAILHOUSE (FUSSELMAN),FALSE,62883
2014,379,8,PRIME OPERATING COMPANY,7/4/2014,Producer,MARTIN,30002,0,0,Crude,10,0,10,Other,Act of God,Other,0,None,,SEC 5 BLK 35 T&P RR COMPANY,OIL WASHED ON TO LOW LYING AREAS BY RAINWATER OVERFLOW. REMEDIATE ,HERZOG -A-,SPRABERRY (TREND AREA),FALSE,62665
2014,306,5,SM ENERGY COMPANY,7/3/2014,Producer,LIMESTONE,0,179493,0,Crude,0,0,0,Tank Battery,Act of God,Installed New Equipment,0,None,,THORTON A-1,"LIGHTNING STRUCK, CLEAN UP IMMEDIATLEY, TANKS REPLACED.",WHITE,BOX CHURCH (TRAVIS PEAK),FALSE,62605
2014,545,10,"LINN OPERATING, INC.",7/3/2014,Producer,HUTCHINSON,848,0,0,Crude,6,4,2,Flow Line,Corrosion - Rust,Repaired Existing Equipment,0,None,,SEC 135 5-T SURVEY T&NO,IMPLEMENTED SPILL CONTAINMENT & COUNTER MEASURES.,KNUDSEN,PANHANDLE HUTCHINSON COUNTY FLD.,FALSE,62820
2014,290,10,SABINE OIL & GAS LLC,7/3/2014,Producer,ROBERTS,8820,0,0,Crude,169,0,169,Tank Battery,Theft,Other,0,None,,SEC 5 BLK 46 H&TC RR CO A-207,OIL IN TANK STOLEN. REPORTED. SETTING UP CAMERAS AND LOCKS,MESA VISTA 5,LARD RANCH (GRANITE WASH -C-),FALSE,62590
2014,421,8,ENERGEN RESOURCES CORPORATION,7/3/2014,Producer,ANDREWS,21220,0,0,Crude,5,0,5,Flow Line,Equipment Failure,Other,0,None,,"32.22454, -102.68447","HOLE IN BALL VALVE, VACUUM TRUCK PICK UP FREE FLUID WORKED SOIL",WEST FUHRMAN-MASCHO UNIT,FUHRMAN-MASCHO,FALSE,62704
2014,1122,8A,"CR3 OPERATING COMPANY, L.L.C.",7/3/2014,Producer,TERRY,70265,0,0,Crude,20,2,18,Tank Battery,Equipment Failure,Other,0,None,,"SEC 44, BLK DD, J.H. GIBSON SURVEY",CLEAN UP AND REMEDIATE THE SPILL AREA.,ADAIR 1592,WELLMAN (KINDERHOOK),FALSE,63397
2014,403,8A,ENTERPRISE CRUDE PIPELINE LLC,7/3/2014,Transporter,SCURRY,0,0,0,Crude,300,251,49,Pipe Line,Corrosion - Rust,Other,0,Creek,BULLCREEK,"32.608210, -101.08034","EXTERNAL CORROSION, BOOM INSTALLED, REMEDIAL ACTION TAKEN",CORVETTE,NO FIELD NAME,FALSE,62686
2014,881,8,PLAINS PIPELINE L.P.,7/3/2014,Transporter,MIDLAND,0,0,0,Crude,10,0,10,Tank Battery,Equipment Failure,Other,0,None,,"31.66159, 102.20698",WILL BE BROUGHT TO SURFACE FOR ON SITE BIO REMEDIATION,MCDOWELL SWD,NO FIELD NAME,FALSE,63156
2014,707,8A,COVE PETROLEUM CORPORATION,7/3/2014,Producer,LUBBOCK,60693,0,0,Crude,13,0,13,Tank Battery,Act of God,Other,0,None,,"SEC 25, BLK A, JOHN H GIBON SURVEY","TANK REPLACED, FIRE BURNED CRUDE OIL","BROWN, N.",LEE HARRISON,FALSE,62982
2014,310,3,ANADARKO E&P ONSHORE LLC,7/2/2014,Producer,BURLESON,23909,0,0,Crude,15,12,3,Tank Battery,Corrosion - Rust,Other,0,None,,30.625364/-96.583696 NAD 27,LEAK IN HEATER TREATER FIRE TUBE. VACUUMED UP & SOIL TREATED,CALVIN-FACHORN UNIT,GIDDINGS (AUSTIN CHALK-3),FALSE,62609
2014,858,8,CONOCOPHILLIPS COMPANY,7/2/2014,Producer,ECTOR,36703,0,0,Crude,10,0,10,Tank Battery,Corrosion - Rust,Other,0,None,,"31.74212, -102.634",REMEDIATION IS BEING DONE IN PLACE,MILLARD -A-,PENWELL (WICHITA ALBANY),FALSE,63133
2014,930,1,HOUSTON PIPE LINE COMPANY LP,7/2/2014,Transporter,MCMULLEN,0,0,0,Gas Well Liquid,7,0,7,Pipe Line,Corrosion - Rust,Other,0,None,,COUNTY RD 305,EXCAVATE ALL CONTAMINATED SOIL,TARZAN SWD,NO FIELD NAME,FALSE,63205
2014,929,8,"HIGH SIERRA CRUDE OIL & MKTG,LLC",7/1/2014,Transporter,ANDREWS,0,0,0,Crude,13,0,13,Tank Battery,Equipment Failure,Other,0,None,,"32.303009, 102.545297",REMEDIATE,TARZAN SWD,NO FIELD NAME,FALSE,63204
2014,920,8,"HIGH SIERRA TRANSPORTATION, LLC",7/1/2014,Transporter,ANDREWS,0,0,0,Crude,13,0,13,Tank Battery,Human Error - Other,Other,0,None,,"32.303009, 102.545297",SITE CLEAN UP,BERGER-PORTERFIELD,NO FIELD NAME,FALSE,63195
2014,1220,8,OXY USA WTP LP,7/1/2014,Producer,REEVES,42864,0,0,Crude,59,59,0,Tank Battery,Equipment Failure,Other,0,None,,"SEC 21, BLK 51, T&P RR CO","PICK UP FLUID, MIX & TILL",LYDA 21,WOLFBONE (TREND AREA),FALSE,63495
2014,617,7C,OCCIDENTAL PERMIAN LTD.,6/30/2014,Producer,SCHLEICHER,15086,0,0,Crude,13,10,3,Tank Battery,Equipment Failure,Repaired Existing Equipment,0,None,,"SECTION 11, BLOCK TT, SURVEY TC RR CO",PRODUCTION STIPPED UNTIL WELL CASING WAS INSPECTED & REPAIRED,"BROOKS ""11""",BUTLER (CANYON),FALSE,62892
2014,408,8,APACHE CORPORATION,6/30/2014,Producer,ECTOR,43701,0,0,Crude,155,140,15,Tank Battery,Equipment Failure,Other,0,None,,"31.9825, -102.3874",ALARM SYSTEM MALFUNCTION CLOSED EQUALIZING LINE OVERFLOWED.,"BARROW, AUGUSTA",SPRABERRY (TREND AREA),FALSE,62691
2014,670,8,"HIGH ROLLER WELLS, L.L.C.",6/30/2014,Transporter,HOWARD,44018,0,0,Crude,8,0,8,Other,Human Error - Other,Other,0,None,,"32.27297, 101.67308",VACUUM TRUCKS USED TO RECOVER RELEASED CRUDE OIL,HRW HOWARD SWD,SPRABERRY (TREND AREA),FALSE,62945
2014,716,8,BURLINGTON RES O & G CO-MIDLAND,6/30/2014,Producer,CRANE,1224,0,0,Crude,91,90,1,Tank Battery,Equipment Failure,Repaired Existing Equipment,0,None,,"N 31 33 29.13, W 102 26 52.86",AREA REMEDIATED,"WADDELL, W. N.",DUNE,FALSE,62991
2014,659,8,"VANGUARD PERMIAN, LLC",6/29/2014,Producer,CRANE,15268,0,0,Crude,170,10,160,Tank Battery,Corrosion - Rust,Other,0,None,,"SEC 3, BLK 32, SURVEY PSL","SOIL REMOVED, PLACED ON PLASTIC FOR REMEDIATION","LEA, KATIE W. A/C 5",SAND HILLS (JUDKINS),FALSE,62934
2014,298,6,"QUANTUM RESOURCES MANAGEMENT,LLC",6/29/2014,Producer,GREGG,8032,0,0,Crude,15,14,1,Tank Battery,Equipment Failure,Repaired Existing Equipment,0,None,,"GPS 32.3654952, -94.8871300",FLEX LINE STOPPED UP. WASH DOWN IS IN PROGRESS. WILL REMEDIATE.,STATE OF TEXAS HILL RANCH G.U.,NO FIELD NAME,FALSE,62597
2014,407,8,APACHE CORPORATION,6/29/2014,Producer,ECTOR,20487,0,0,Crude,17,15,2,Tank Battery,Equipment Failure,Other,0,None,,"31.8762, -102.7073","RUPTURE OF FLOWLINE, VACUUM TRUCK RECOVERED FREE FLUIDS",TXL NORTH UNIT,TXL (TUBB),FALSE,62690
2014,552,6,"KOVAR OPERATING, LLC",6/28/2014,Producer,DUVAL,13909,0,0,Crude,94,0,94,Tank Battery,Act of God,Other,0,None,,"A-143, SIR T.HICKMAN","ALL RELEASE WAS CONTAINED WITHIN THE FIREWALL, WILL BE MIXED",CHAMPION INT'L UNIT A-143,"BROOKELAND (AUSTIN CHALK, 8800)",FALSE,62827
2014,380,8,"ACME ENERGY SERVICES, INC.",6/27/2014,Producer,MARTIN,26796,0,0,Crude,5,0,5,Stuffing Box,Equipment Failure,Repaired Existing Equipment,0,None,,32.4075928,OIL TANK OVERFLOWED,HOLCOMB,SPRABERRY (TREND AREA),FALSE,62666
2014,362,8,"PIONEER NATURAL RES. USA, INC.",6/27/2014,Producer,MIDLAND,15254,0,0,Crude,15,13,2,Valve,Company Human Error,Other,0,None,,"31.705094, -101.878770","PUMP LEFT ON WITH CLSED VALVE, REMEDIATION IN PROCESS",MIDKIFF UNIT,SPRABERRY (TREND AREA),FALSE,62648
2014,867,7C,"RUNNELS S.W.D.,INC.",6/27/2014,Other,RUNNELS,14397,0,0,Crude,5,5,0,Tank Battery,Equipment Failure,Other,0,None,,JOHN LYNCH SURVEY 422 ABS 346,PULLED FLUID OUT OF DIKE AND PUT BACK INTO TANKS,"POE, W.J.",POE (GOEN SAND),FALSE,63142
2014,364,8,"DISCOVERY OPERATING, INC.",6/27/2014,Producer,MIDLAND,36561,0,0,Crude,23,20,3,Tank Battery,Equipment Failure,Repaired Existing Equipment,0,None,,SEC 40 BLK 39 T&P RR CO SURVEY,GASKET RUPTURED USE VACUUM TRUCK DUG OUT MIX IT WITH CLEAN SOIL,WINDHAM 40,SPRABERRY (TREND AREA),FALSE,62650
2014,384,8,DIAMONDBACK E&P LLC,6/26/2014,Producer,MIDLAND,40653,0,0,Crude,149,80,69,Tank Battery,Human Error - Other,Other,0,None,,APPROX 11 MILES WEST OF MIDLAND OFF OF FM 1788,FRAC TANK OVERFLOWED VACUUM TRUCKS USED REMEDIATE,ST NW,SPRABERRY (TREND AREA),FALSE,62670
2014,414,8A,LEGACY RESERVES OPERATING LP,6/26/2014,Producer,DAWSON,60521,0,0,Crude,20,10,10,Pipe Line,Corrosion - Rust,Repaired Existing Equipment,0,None,,"SEC 37, BLK 35 T4N T&P RR CO",INTERNAL CORROSION EXCAVATED AND BIOREMEDIATED ON SITE,ACKERLY /DEAN/ FIELD UNIT,ACKERLY (DEAN SAND),FALSE,62697
2014,383,8,ENDEAVOR ENERGY RESOURCES L.P.,6/26/2014,Producer,MIDLAND,0,184047,0,Crude,25,20,5,Pump Station or Terminal,Equipment Failure,Other,0,None,,31.573868,SEPARATOR MALFUNCTION,"INTERSTATE ""B""","MIDLAND, SW. (DEVONIAN)",FALSE,62669
2014,273,7C,ATLAS PIPELINE MID-CONTINENT LLC,6/26/2014,Other,REAGAN,0,0,0,Crude,7,2,5,Flow Line,Human Error - Other,Other,0,None,,SECTION BARTLETT WG/BLOCK 4/SURVEY GC&SF RR CO,VACUMM TRUCK PULLING STANDING LIQUID. REMEDIATE SITE,EASTHAM STATE PRISON FARM,NO FIELD NAME,FALSE,62573
2014,425,8,"EQT PRODUCTION TEXAS, LLC",6/26/2014,Producer,STERLING,32743,0,0,Crude,9,0,9,Flow Line,Corrosion - Rust,Repaired Existing Equipment,0,None,,"SEC 14, BLK 31, T5S, T&P RR CO",AREA WILL BE EXCAVATED AND BIOREMEDIATED ON SITE,GLASS -G-,CONGER (LEONARD),FALSE,62708
2014,284,10,"DEVON ENERGY PRODUCTION CO, L.P.",6/25/2014,Producer,ROBERTS,6329,0,0,Crude,11,6,5,Tank Battery,Act of God,Other,0,None,,SEC 4 BS&F SURVEY,LIGTNING STRIKE & FIRE. PERFEX ENER CONTACTED TO EVAL & REMEDIATE ,"FLOWERS TRUST ""A""","MENDOTA, NW. (GRANITE WASH, SW.)",FALSE,62584
2014,286,10,"CHESAPEAKE OPERATING, INC.",6/25/2014,Producer,LIPSCOMB,0,264790,0,Crude,7,6,1,Tank Battery,Corrosion - Rust,Repaired Existing Equipment,0,None,,INSIDE OF CONTAINMENT AT THE HT,CORROSION. REMEDIATION WILL CONSIST OF TILLING & TREATING SOIL,J O PRICE TRUST 100 LIP,LIPSCOMB (CLEVELAND),FALSE,62586
2014,285,10,"CHESAPEAKE OPERATING, INC.",6/25/2014,Producer,HEMPHILL,8201,0,0,Crude,15,6,9,Tank Battery,Other,Other,0,None,,,"WELL KICKED, REMEDIATION CONSIST OF TILLING & TREATING THE SOIL","MORRIS, J. A.",FELDMAN (TONKAWA),FALSE,62585
2014,316,1,TEXAS PETROLEUM INVESTMENT CO.,6/24/2014,Producer,GUADALUPE,2799,0,0,Crude,385,375,10,Tank Battery,Equipment Failure,Other,0,None,,JOEL ROBINSON SURVEY,ON SITE BIOREMEDIATION OF AFFECTED SOILS IN PROGRESS,"KNOBLOCH, C. -A-",DARST CREEK (EDWARDS),FALSE,62615
2014,1118,8,ENERGEN RESOURCES CORPORATION,6/23/2014,Producer,REEVES,45017,0,0,Crude,41,40,1,Tank Battery,Equipment Failure,Other,0,None,,"31.751769, -103.953576",CHANGED FUSE & PICKED UP STANDING FLUIDS WITH VACUUM TRUCK,WINCHESTER 57-10,PHANTOM (WOLFCAMP),FALSE,63393
2014,288,10,BLACK'S OIL & GAS,6/23/2014,Producer,GRAY,7036,0,0,Crude,175,0,175,Tank Battery,Act of God,Installed New Equipment,0,None,,SEC 112 B;L 3 O&GN SUR,LIGHTNING STRUCK. CALL FIRE DEPT AND SHERIFF.,"HAGGARD, JOHN",PANHANDLE GRAY COUNTY FIELD,FALSE,62588
2014,287,10,"TRADITIONS OIL & GAS, LLC",6/23/2014,Producer,HUTCHINSON,4341,0,0,Crude,130,0,130,Tank Battery,Theft,Other,0,None,,SEC 3 BLK 23 BS&F SURVEY,"130 BBLS STOLEN, 16 BBLS BS&W SPILLED. REMEDIATE SOIL",SOUTHLAND,PANHANDLE HUTCHINSON COUNTY FLD.,FALSE,62587
